period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2021-19-03,2021-19-03,day,K02000001,United Kingdom,980,Seven-day average,number
2021-20-03,2021-20-03,day,K02000001,United Kingdom,992,Seven-day average,number
2021-21-03,2021-21-03,day,K02000001,United Kingdom,997,Seven-day average,number
2021-22-03,2021-22-03,day,K02000001,United Kingdom,"1,001",Seven-day average,number
2021-23-03,2021-23-03,day,K02000001,United Kingdom,995,Seven-day average,number
2021-24-03,2021-24-03,day,K02000001,United Kingdom,983,Seven-day average,number
2021-25-03,2021-25-03,day,K02000001,United Kingdom,989,Seven-day average,number
2021-26-03,2021-26-03,day,K02000001,United Kingdom,"1,000",Seven-day average,number
2021-27-03,2021-27-03,day,K02000001,United Kingdom,"1,007",Seven-day average,number
2021-28-03,2021-28-03,day,K02000001,United Kingdom,"1,014",Seven-day average,number
2021-29-03,2021-29-03,day,K02000001,United Kingdom,"1,028",Seven-day average,number
2021-30-03,2021-30-03,day,K02000001,United Kingdom,"1,038",Seven-day average,number
2021-31-03,2021-31-03,day,K02000001,United Kingdom,"1,068",Seven-day average,number
2021-01-04,2021-01-04,day,K02000001,United Kingdom,"1,098",Seven-day average,number
2021-02-04,2021-02-04,day,K02000001,United Kingdom,"1,083",Seven-day average,number
2021-03-04,2021-03-04,day,K02000001,United Kingdom,"1,081",Seven-day average,number
2021-04-04,2021-04-04,day,K02000001,United Kingdom,"1,068",Seven-day average,number
2021-05-04,2021-05-04,day,K02000001,United Kingdom,"1,046",Seven-day average,number
2021-06-04,2021-06-04,day,K02000001,United Kingdom,"1,043",Seven-day average,number
2021-07-04,2021-07-04,day,K02000001,United Kingdom,"1,041",Seven-day average,number
2021-08-04,2021-08-04,day,K02000001,United Kingdom,"1,024",Seven-day average,number
2021-09-04,2021-09-04,day,K02000001,United Kingdom,"1,038",Seven-day average,number
2021-10-04,2021-10-04,day,K02000001,United Kingdom,"1,054",Seven-day average,number
2021-11-04,2021-11-04,day,K02000001,United Kingdom,"1,080",Seven-day average,number
2021-12-04,2021-12-04,day,K02000001,United Kingdom,"1,113",Seven-day average,number
2021-13-04,2021-13-04,day,K02000001,United Kingdom,"1,131",Seven-day average,number
2021-14-04,2021-14-04,day,K02000001,United Kingdom,"1,126",Seven-day average,number
2021-15-04,2021-15-04,day,K02000001,United Kingdom,"1,127",Seven-day average,number
2021-16-04,2021-16-04,day,K02000001,United Kingdom,"1,129",Seven-day average,number
2021-17-04,2021-17-04,day,K02000001,United Kingdom,"1,118",Seven-day average,number
2021-18-04,2021-18-04,day,K02000001,United Kingdom,"1,127",Seven-day average,number
2021-19-04,2021-19-04,day,K02000001,United Kingdom,"1,129",Seven-day average,number
2021-20-04,2021-20-04,day,K02000001,United Kingdom,"1,124",Seven-day average,number
2021-21-04,2021-21-04,day,K02000001,United Kingdom,"1,121",Seven-day average,number
2021-22-04,2021-22-04,day,K02000001,United Kingdom,"1,118",Seven-day average,number
2021-23-04,2021-23-04,day,K02000001,United Kingdom,"1,118",Seven-day average,number
2021-24-04,2021-24-04,day,K02000001,United Kingdom,"1,119",Seven-day average,number
2021-25-04,2021-25-04,day,K02000001,United Kingdom,"1,097",Seven-day average,number
2021-26-04,2021-26-04,day,K02000001,United Kingdom,"1,094",Seven-day average,number
2021-27-04,2021-27-04,day,K02000001,United Kingdom,"1,096",Seven-day average,number
2021-28-04,2021-28-04,day,K02000001,United Kingdom,"1,097",Seven-day average,number
2021-29-04,2021-29-04,day,K02000001,United Kingdom,"1,105",Seven-day average,number
2021-30-04,2021-30-04,day,K02000001,United Kingdom,"1,120",Seven-day average,number
2021-01-05,2021-01-05,day,K02000001,United Kingdom,"1,132",Seven-day average,number
2021-02-05,2021-02-05,day,K02000001,United Kingdom,"1,139",Seven-day average,number
2021-03-05,2021-03-05,day,K02000001,United Kingdom,"1,134",Seven-day average,number
2021-04-05,2021-04-05,day,K02000001,United Kingdom,"1,139",Seven-day average,number
2021-05-05,2021-05-05,day,K02000001,United Kingdom,"1,143",Seven-day average,number
2021-06-05,2021-06-05,day,K02000001,United Kingdom,"1,140",Seven-day average,number
2021-07-05,2021-07-05,day,K02000001,United Kingdom,"1,144",Seven-day average,number
2021-08-05,2021-08-05,day,K02000001,United Kingdom,"1,129",Seven-day average,number
2021-09-05,2021-09-05,day,K02000001,United Kingdom,"1,142",Seven-day average,number
2021-10-05,2021-10-05,day,K02000001,United Kingdom,"1,169",Seven-day average,number
2021-11-05,2021-11-05,day,K02000001,United Kingdom,"1,170",Seven-day average,number
2021-12-05,2021-12-05,day,K02000001,United Kingdom,"1,171",Seven-day average,number
2021-13-05,2021-13-05,day,K02000001,United Kingdom,"1,177",Seven-day average,number
2021-14-05,2021-14-05,day,K02000001,United Kingdom,"1,168",Seven-day average,number
2021-15-05,2021-15-05,day,K02000001,United Kingdom,"1,174",Seven-day average,number
2021-16-05,2021-16-05,day,K02000001,United Kingdom,"1,168",Seven-day average,number
2021-17-05,2021-17-05,day,K02000001,United Kingdom,"1,196",Seven-day average,number
2021-18-05,2021-18-05,day,K02000001,United Kingdom,"1,217",Seven-day average,number
2021-19-05,2021-19-05,day,K02000001,United Kingdom,"1,249",Seven-day average,number
2021-20-05,2021-20-05,day,K02000001,United Kingdom,"1,281",Seven-day average,number
2021-21-05,2021-21-05,day,K02000001,United Kingdom,"1,329",Seven-day average,number
2021-22-05,2021-22-05,day,K02000001,United Kingdom,"1,378",Seven-day average,number
2021-23-05,2021-23-05,day,K02000001,United Kingdom,"1,428",Seven-day average,number
2021-24-05,2021-24-05,day,K02000001,United Kingdom,"1,443",Seven-day average,number
2021-25-05,2021-25-05,day,K02000001,United Kingdom,"1,457",Seven-day average,number
2021-26-05,2021-26-05,day,K02000001,United Kingdom,"1,475",Seven-day average,number
2021-27-05,2021-27-05,day,K02000001,United Kingdom,"1,511",Seven-day average,number
2021-28-05,2021-28-05,day,K02000001,United Kingdom,"1,589",Seven-day average,number
2021-29-05,2021-29-05,day,K02000001,United Kingdom,"1,665",Seven-day average,number
2021-30-05,2021-30-05,day,K02000001,United Kingdom,"1,704",Seven-day average,number
2021-31-05,2021-31-05,day,K02000001,United Kingdom,"1,692",Seven-day average,number
2021-01-06,2021-01-06,day,K02000001,United Kingdom,"1,764",Seven-day average,number
2021-02-06,2021-02-06,day,K02000001,United Kingdom,"1,806",Seven-day average,number
2021-03-06,2021-03-06,day,K02000001,United Kingdom,"1,832",Seven-day average,number
2021-04-06,2021-04-06,day,K02000001,United Kingdom,"1,834",Seven-day average,number
2021-05-06,2021-05-06,day,K02000001,United Kingdom,"1,859",Seven-day average,number
2021-06-06,2021-06-06,day,K02000001,United Kingdom,"1,920",Seven-day average,number
2021-07-06,2021-07-06,day,K02000001,United Kingdom,"1,992",Seven-day average,number
2021-08-06,2021-08-06,day,K02000001,United Kingdom,"1,966",Seven-day average,number
2021-09-06,2021-09-06,day,K02000001,United Kingdom,"1,960",Seven-day average,number
2021-10-06,2021-10-06,day,K02000001,United Kingdom,"1,946",Seven-day average,number
2021-11-06,2021-11-06,day,K02000001,United Kingdom,"1,928",Seven-day average,number
2021-12-06,2021-12-06,day,K02000001,United Kingdom,"1,878",Seven-day average,number
2021-13-06,2021-13-06,day,K02000001,United Kingdom,"1,835",Seven-day average,number
2021-14-06,2021-14-06,day,K02000001,United Kingdom,"1,819",Seven-day average,number
2021-15-06,2021-15-06,day,K02000001,United Kingdom,"1,824",Seven-day average,number
2021-16-06,2021-16-06,day,K02000001,United Kingdom,"1,835",Seven-day average,number
2021-17-06,2021-17-06,day,K02000001,United Kingdom,"1,863",Seven-day average,number
2021-18-06,2021-18-06,day,K02000001,United Kingdom,"1,877",Seven-day average,number
2021-19-06,2021-19-06,day,K02000001,United Kingdom,"1,897",Seven-day average,number
2021-20-06,2021-20-06,day,K02000001,United Kingdom,"1,921",Seven-day average,number
2021-21-06,2021-21-06,day,K02000001,United Kingdom,"1,927",Seven-day average,number
2021-22-06,2021-22-06,day,K02000001,United Kingdom,"1,943",Seven-day average,number
2021-23-06,2021-23-06,day,K02000001,United Kingdom,"1,945",Seven-day average,number
2021-24-06,2021-24-06,day,K02000001,United Kingdom,"1,942",Seven-day average,number
2021-25-06,2021-25-06,day,K02000001,United Kingdom,"1,952",Seven-day average,number
2021-26-06,2021-26-06,day,K02000001,United Kingdom,"1,970",Seven-day average,number
2021-27-06,2021-27-06,day,K02000001,United Kingdom,"1,970",Seven-day average,number
2021-28-06,2021-28-06,day,K02000001,United Kingdom,"1,990",Seven-day average,number
2021-29-06,2021-29-06,day,K02000001,United Kingdom,"1,994",Seven-day average,number
2021-30-06,2021-30-06,day,K02000001,United Kingdom,"2,013",Seven-day average,number
2021-01-07,2021-01-07,day,K02000001,United Kingdom,"2,046",Seven-day average,number
2021-02-07,2021-02-07,day,K02000001,United Kingdom,"2,074",Seven-day average,number
2021-03-07,2021-03-07,day,K02000001,United Kingdom,"2,106",Seven-day average,number
2021-04-07,2021-04-07,day,K02000001,United Kingdom,"2,126",Seven-day average,number
2021-05-07,2021-05-07,day,K02000001,United Kingdom,"2,155",Seven-day average,number
2021-06-07,2021-06-07,day,K02000001,United Kingdom,"2,184",Seven-day average,number
2021-07-07,2021-07-07,day,K02000001,United Kingdom,"2,203",Seven-day average,number
2021-08-07,2021-08-07,day,K02000001,United Kingdom,"2,217",Seven-day average,number
2021-09-07,2021-09-07,day,K02000001,United Kingdom,"2,247",Seven-day average,number
2021-10-07,2021-10-07,day,K02000001,United Kingdom,"2,285",Seven-day average,number
2021-11-07,2021-11-07,day,K02000001,United Kingdom,"2,307",Seven-day average,number
2021-12-07,2021-12-07,day,K02000001,United Kingdom,"2,328",Seven-day average,number
2021-13-07,2021-13-07,day,K02000001,United Kingdom,"2,343",Seven-day average,number
2021-14-07,2021-14-07,day,K02000001,United Kingdom,"2,343",Seven-day average,number
2021-15-07,2021-15-07,day,K02000001,United Kingdom,"2,340",Seven-day average,number
2021-16-07,2021-16-07,day,K02000001,United Kingdom,"2,369",Seven-day average,number
2021-17-07,2021-17-07,day,K02000001,United Kingdom,"2,411",Seven-day average,number
2021-18-07,2021-18-07,day,K02000001,United Kingdom,"2,456",Seven-day average,number
2021-19-07,2021-19-07,day,K02000001,United Kingdom,"2,519",Seven-day average,number
2021-20-07,2021-20-07,day,K02000001,United Kingdom,"2,588",Seven-day average,number
2021-21-07,2021-21-07,day,K02000001,United Kingdom,"2,652",Seven-day average,number
2021-22-07,2021-22-07,day,K02000001,United Kingdom,"2,729",Seven-day average,number
2021-23-07,2021-23-07,day,K02000001,United Kingdom,"2,788",Seven-day average,number
2021-24-07,2021-24-07,day,K02000001,United Kingdom,"2,831",Seven-day average,number
2021-25-07,2021-25-07,day,K02000001,United Kingdom,"2,877",Seven-day average,number
2021-26-07,2021-26-07,day,K02000001,United Kingdom,"2,882",Seven-day average,number
2021-27-07,2021-27-07,day,K02000001,United Kingdom,"2,882",Seven-day average,number
2021-28-07,2021-28-07,day,K02000001,United Kingdom,"2,897",Seven-day average,number
2021-29-07,2021-29-07,day,K02000001,United Kingdom,"2,894",Seven-day average,number
2021-30-07,2021-30-07,day,K02000001,United Kingdom,"2,889",Seven-day average,number
2021-31-07,2021-31-07,day,K02000001,United Kingdom,"2,905",Seven-day average,number
2021-01-08,2021-01-08,day,K02000001,United Kingdom,"2,929",Seven-day average,number
2021-02-08,2021-02-08,day,K02000001,United Kingdom,"2,966",Seven-day average,number
2021-03-08,2021-03-08,day,K02000001,United Kingdom,"3,011",Seven-day average,number
2021-04-08,2021-04-08,day,K02000001,United Kingdom,"3,047",Seven-day average,number
2021-05-08,2021-05-08,day,K02000001,United Kingdom,"3,078",Seven-day average,number
2021-06-08,2021-06-08,day,K02000001,United Kingdom,"3,087",Seven-day average,number
2021-07-08,2021-07-08,day,K02000001,United Kingdom,"3,098",Seven-day average,number
2021-08-08,2021-08-08,day,K02000001,United Kingdom,"3,111",Seven-day average,number
2021-09-08,2021-09-08,day,K02000001,United Kingdom,"3,102",Seven-day average,number
2021-10-08,2021-10-08,day,K02000001,United Kingdom,"3,096",Seven-day average,number
2021-11-08,2021-11-08,day,K02000001,United Kingdom,"3,106",Seven-day average,number
2021-12-08,2021-12-08,day,K02000001,United Kingdom,"3,115",Seven-day average,number
2021-13-08,2021-13-08,day,K02000001,United Kingdom,"3,128",Seven-day average,number
2021-14-08,2021-14-08,day,K02000001,United Kingdom,"3,141",Seven-day average,number
2021-15-08,2021-15-08,day,K02000001,United Kingdom,"3,142",Seven-day average,number
2021-16-08,2021-16-08,day,K02000001,United Kingdom,"3,165",Seven-day average,number
2021-17-08,2021-17-08,day,K02000001,United Kingdom,"3,175",Seven-day average,number
2021-18-08,2021-18-08,day,K02000001,United Kingdom,"3,189",Seven-day average,number
2021-19-08,2021-19-08,day,K02000001,United Kingdom,"3,202",Seven-day average,number
2021-20-08,2021-20-08,day,K02000001,United Kingdom,"3,227",Seven-day average,number
2021-21-08,2021-21-08,day,K02000001,United Kingdom,"3,228",Seven-day average,number
2021-22-08,2021-22-08,day,K02000001,United Kingdom,"3,256",Seven-day average,number
2021-23-08,2021-23-08,day,K02000001,United Kingdom,"3,273",Seven-day average,number
2021-24-08,2021-24-08,day,K02000001,United Kingdom,"3,294",Seven-day average,number
2021-25-08,2021-25-08,day,K02000001,United Kingdom,"3,320",Seven-day average,number
2021-26-08,2021-26-08,day,K02000001,United Kingdom,"3,344",Seven-day average,number
2021-27-08,2021-27-08,day,K02000001,United Kingdom,"3,356",Seven-day average,number
2021-28-08,2021-28-08,day,K02000001,United Kingdom,"3,383",Seven-day average,number
2021-29-08,2021-29-08,day,K02000001,United Kingdom,"3,405",Seven-day average,number
2021-30-08,2021-30-08,day,K02000001,United Kingdom,"3,429",Seven-day average,number
2021-31-08,2021-31-08,day,K02000001,United Kingdom,"3,469",Seven-day average,number
2021-01-09,2021-01-09,day,K02000001,United Kingdom,"3,494",Seven-day average,number
2021-02-09,2021-02-09,day,K02000001,United Kingdom,"3,521",Seven-day average,number
2021-03-09,2021-03-09,day,K02000001,United Kingdom,"3,546",Seven-day average,number
2021-04-09,2021-04-09,day,K02000001,United Kingdom,"3,552",Seven-day average,number
2021-05-09,2021-05-09,day,K02000001,United Kingdom,"3,589",Seven-day average,number
2021-06-09,2021-06-09,day,K02000001,United Kingdom,"3,608",Seven-day average,number
2021-07-09,2021-07-09,day,K02000001,United Kingdom,"3,595",Seven-day average,number
2021-08-09,2021-08-09,day,K02000001,United Kingdom,"3,580",Seven-day average,number
2021-09-09,2021-09-09,day,K02000001,United Kingdom,"3,585",Seven-day average,number
2021-10-09,2021-10-09,day,K02000001,United Kingdom,"3,596",Seven-day average,number
2021-11-09,2021-11-09,day,K02000001,United Kingdom,"3,591",Seven-day average,number
2021-12-09,2021-12-09,day,K02000001,United Kingdom,"3,579",Seven-day average,number
2021-13-09,2021-13-09,day,K02000001,United Kingdom,"3,588",Seven-day average,number
2021-14-09,2021-14-09,day,K02000001,United Kingdom,"3,580",Seven-day average,number
2021-15-09,2021-15-09,day,K02000001,United Kingdom,"3,593",Seven-day average,number
2021-16-09,2021-16-09,day,K02000001,United Kingdom,"3,586",Seven-day average,number
2021-17-09,2021-17-09,day,K02000001,United Kingdom,"3,595",Seven-day average,number
2021-18-09,2021-18-09,day,K02000001,United Kingdom,"3,587",Seven-day average,number
2021-19-09,2021-19-09,day,K02000001,United Kingdom,"3,593",Seven-day average,number
2021-20-09,2021-20-09,day,K02000001,United Kingdom,"3,591",Seven-day average,number
2021-21-09,2021-21-09,day,K02000001,United Kingdom,"3,600",Seven-day average,number
2021-22-09,2021-22-09,day,K02000001,United Kingdom,"3,592",Seven-day average,number
2021-23-09,2021-23-09,day,K02000001,United Kingdom,"3,611",Seven-day average,number
2021-24-09,2021-24-09,day,K02000001,United Kingdom,"3,609",Seven-day average,number
2021-25-09,2021-25-09,day,K02000001,United Kingdom,"3,614",Seven-day average,number
2021-26-09,2021-26-09,day,K02000001,United Kingdom,"3,609",Seven-day average,number
2021-27-09,2021-27-09,day,K02000001,United Kingdom,"3,604",Seven-day average,number
2021-28-09,2021-28-09,day,K02000001,United Kingdom,"3,587",Seven-day average,number
2021-29-09,2021-29-09,day,K02000001,United Kingdom,"3,586",Seven-day average,number
2021-30-09,2021-30-09,day,K02000001,United Kingdom,"3,564",Seven-day average,number
2021-01-10,2021-01-10,day,K02000001,United Kingdom,"3,576",Seven-day average,number
2021-02-10,2021-02-10,day,K02000001,United Kingdom,"3,559",Seven-day average,number
2021-03-10,2021-03-10,day,K02000001,United Kingdom,"3,562",Seven-day average,number
2021-04-10,2021-04-10,day,K02000001,United Kingdom,"3,571",Seven-day average,number
2021-05-10,2021-05-10,day,K02000001,United Kingdom,"3,572",Seven-day average,number
2021-06-10,2021-06-10,day,K02000001,United Kingdom,"3,568",Seven-day average,number
2021-07-10,2021-07-10,day,K02000001,United Kingdom,"3,573",Seven-day average,number
2021-08-10,2021-08-10,day,K02000001,United Kingdom,"3,576",Seven-day average,number
2021-09-10,2021-09-10,day,K02000001,United Kingdom,"3,575",Seven-day average,number
2021-10-10,2021-10-10,day,K02000001,United Kingdom,"3,563",Seven-day average,number
2021-11-10,2021-11-10,day,K02000001,United Kingdom,"3,556",Seven-day average,number
2021-12-10,2021-12-10,day,K02000001,United Kingdom,"3,567",Seven-day average,number
2021-13-10,2021-13-10,day,K02000001,United Kingdom,"3,569",Seven-day average,number
2021-14-10,2021-14-10,day,K02000001,United Kingdom,"3,578",Seven-day average,number
2021-15-10,2021-15-10,day,K02000001,United Kingdom,"3,582",Seven-day average,number
2021-16-10,2021-16-10,day,K02000001,United Kingdom,"3,613",Seven-day average,number
2021-17-10,2021-17-10,day,K02000001,United Kingdom,"3,625",Seven-day average,number
2021-18-10,2021-18-10,day,K02000001,United Kingdom,"3,622",Seven-day average,number
2021-19-10,2021-19-10,day,K02000001,United Kingdom,"3,613",Seven-day average,number
2021-20-10,2021-20-10,day,K02000001,United Kingdom,"3,614",Seven-day average,number
2021-21-10,2021-21-10,day,K02000001,United Kingdom,"3,622",Seven-day average,number
2021-22-10,2021-22-10,day,K02000001,United Kingdom,"3,641",Seven-day average,number
2021-23-10,2021-23-10,day,K02000001,United Kingdom,"3,646",Seven-day average,number
2021-24-10,2021-24-10,day,K02000001,United Kingdom,"3,654",Seven-day average,number
2021-25-10,2021-25-10,day,K02000001,United Kingdom,"3,657",Seven-day average,number
2021-26-10,2021-26-10,day,K02000001,United Kingdom,"3,658",Seven-day average,number
2021-27-10,2021-27-10,day,K02000001,United Kingdom,"3,667",Seven-day average,number
2021-28-10,2021-28-10,day,K02000001,United Kingdom,"3,654",Seven-day average,number
2021-29-10,2021-29-10,day,K02000001,United Kingdom,"3,633",Seven-day average,number
2021-30-10,2021-30-10,day,K02000001,United Kingdom,"3,637",Seven-day average,number
2021-31-10,2021-31-10,day,K02000001,United Kingdom,"3,666",Seven-day average,number
2021-01-11,2021-01-11,day,K02000001,United Kingdom,"3,678",Seven-day average,number
2021-02-11,2021-02-11,day,K02000001,United Kingdom,"3,686",Seven-day average,number
2021-03-11,2021-03-11,day,K02000001,United Kingdom,"3,664",Seven-day average,number
2021-04-11,2021-04-11,day,K02000001,United Kingdom,"3,653",Seven-day average,number
2021-05-11,2021-05-11,day,K02000001,United Kingdom,"3,618",Seven-day average,number
2021-06-11,2021-06-11,day,K02000001,United Kingdom,"3,531",Seven-day average,number
2021-07-11,2021-07-11,day,K02000001,United Kingdom,"3,458",Seven-day average,number
2021-08-11,2021-08-11,day,K02000001,United Kingdom,"3,415",Seven-day average,number
2021-09-11,2021-09-11,day,K02000001,United Kingdom,"3,387",Seven-day average,number
2021-10-11,2021-10-11,day,K02000001,United Kingdom,"3,359",Seven-day average,number
2021-11-11,2021-11-11,day,K02000001,United Kingdom,"3,339",Seven-day average,number
2021-12-11,2021-12-11,day,K02000001,United Kingdom,"3,322",Seven-day average,number
2021-13-11,2021-13-11,day,K02000001,United Kingdom,"3,294",Seven-day average,number
2021-14-11,2021-14-11,day,K02000001,United Kingdom,"3,284",Seven-day average,number
2021-15-11,2021-15-11,day,K02000001,United Kingdom,"3,283",Seven-day average,number
2021-16-11,2021-16-11,day,K02000001,United Kingdom,"3,284",Seven-day average,number
2021-17-11,2021-17-11,day,K02000001,United Kingdom,"3,280",Seven-day average,number
2021-18-11,2021-18-11,day,K02000001,United Kingdom,"3,270",Seven-day average,number
2021-19-11,2021-19-11,day,K02000001,United Kingdom,"3,274",Seven-day average,number
2021-20-11,2021-20-11,day,K02000001,United Kingdom,"3,281",Seven-day average,number
2021-21-11,2021-21-11,day,K02000001,United Kingdom,"3,268",Seven-day average,number
2021-22-11,2021-22-11,day,K02000001,United Kingdom,"3,262",Seven-day average,number
2021-23-11,2021-23-11,day,K02000001,United Kingdom,"3,253",Seven-day average,number
2021-24-11,2021-24-11,day,K02000001,United Kingdom,"3,250",Seven-day average,number
2021-25-11,2021-25-11,day,K02000001,United Kingdom,"3,264",Seven-day average,number
2021-26-11,2021-26-11,day,K02000001,United Kingdom,"3,233",Seven-day average,number
2021-27-11,2021-27-11,day,K02000001,United Kingdom,"3,204",Seven-day average,number
2021-28-11,2021-28-11,day,K02000001,United Kingdom,"3,195",Seven-day average,number
2021-29-11,2021-29-11,day,K02000001,United Kingdom,"3,207",Seven-day average,number
2021-30-11,2021-30-11,day,K02000001,United Kingdom,"3,197",Seven-day average,number
2021-01-12,2021-01-12,day,K02000001,United Kingdom,"3,193",Seven-day average,number
2021-02-12,2021-02-12,day,K02000001,United Kingdom,"3,187",Seven-day average,number
2021-03-12,2021-03-12,day,K02000001,United Kingdom,"3,198",Seven-day average,number
2021-04-12,2021-04-12,day,K02000001,United Kingdom,"3,228",Seven-day average,number
2021-05-12,2021-05-12,day,K02000001,United Kingdom,"3,232",Seven-day average,number
2021-06-12,2021-06-12,day,K02000001,United Kingdom,"3,221",Seven-day average,number
2021-07-12,2021-07-12,day,K02000001,United Kingdom,"3,194",Seven-day average,number
2021-08-12,2021-08-12,day,K02000001,United Kingdom,"3,198",Seven-day average,number
2021-09-12,2021-09-12,day,K02000001,United Kingdom,"3,195",Seven-day average,number
2021-10-12,2021-10-12,day,K02000001,United Kingdom,"3,233",Seven-day average,number
2021-11-12,2021-11-12,day,K02000001,United Kingdom,"3,270",Seven-day average,number
2021-12-12,2021-12-12,day,K02000001,United Kingdom,"3,301",Seven-day average,number
2021-13-12,2021-13-12,day,K02000001,United Kingdom,"3,327",Seven-day average,number
2021-14-12,2021-14-12,day,K02000001,United Kingdom,"3,402",Seven-day average,number
2021-15-12,2021-15-12,day,K02000001,United Kingdom,"3,466",Seven-day average,number
2021-16-12,2021-16-12,day,K02000001,United Kingdom,"3,538",Seven-day average,number
2021-17-12,2021-17-12,day,K02000001,United Kingdom,"3,618",Seven-day average,number
2021-18-12,2021-18-12,day,K02000001,United Kingdom,"3,675",Seven-day average,number
2021-19-12,2021-19-12,day,K02000001,United Kingdom,"3,703",Seven-day average,number
2021-20-12,2021-20-12,day,K02000001,United Kingdom,"3,755",Seven-day average,number
2021-21-12,2021-21-12,day,K02000001,United Kingdom,"3,797",Seven-day average,number
2021-22-12,2021-22-12,day,K02000001,United Kingdom,"3,820",Seven-day average,number
2021-23-12,2021-23-12,day,K02000001,United Kingdom,"3,808",Seven-day average,number
2021-24-12,2021-24-12,day,K02000001,United Kingdom,"3,580",Seven-day average,number
2021-25-12,2021-25-12,day,K02000001,United Kingdom,"3,512",Seven-day average,number
2021-26-12,2021-26-12,day,K02000001,United Kingdom,"3,430",Seven-day average,number
2021-27-12,2021-27-12,day,K02000001,United Kingdom,"3,366",Seven-day average,number
2021-28-12,2021-28-12,day,K02000001,United Kingdom,"3,317",Seven-day average,number
2021-29-12,2021-29-12,day,K02000001,United Kingdom,"3,253",Seven-day average,number
2021-30-12,2021-30-12,day,K02000001,United Kingdom,"3,195",Seven-day average,number
2021-31-12,2021-31-12,day,K02000001,United Kingdom,"3,203",Seven-day average,number
2022-01-01,2022-01-01,day,K02000001,United Kingdom,"3,133",Seven-day average,number
2022-02-01,2022-02-01,day,K02000001,United Kingdom,"3,211",Seven-day average,number
2022-03-01,2022-03-01,day,K02000001,United Kingdom,"3,236",Seven-day average,number
2022-04-01,2022-04-01,day,K02000001,United Kingdom,"3,247",Seven-day average,number
2022-05-01,2022-05-01,day,K02000001,United Kingdom,"3,239",Seven-day average,number
2022-06-01,2022-06-01,day,K02000001,United Kingdom,"3,204",Seven-day average,number
2022-07-01,2022-07-01,day,K02000001,United Kingdom,"3,287",Seven-day average,number
2022-08-01,2022-08-01,day,K02000001,United Kingdom,"3,360",Seven-day average,number
2022-09-01,2022-09-01,day,K02000001,United Kingdom,"3,329",Seven-day average,number
2022-10-01,2022-10-01,day,K02000001,United Kingdom,"3,163",Seven-day average,number
2022-11-01,2022-11-01,day,K02000001,United Kingdom,"3,003",Seven-day average,number
2022-12-01,2022-12-01,day,K02000001,United Kingdom,"2,858",Seven-day average,number
2022-13-01,2022-13-01,day,K02000001,United Kingdom,"2,760",Seven-day average,number
2022-14-01,2022-14-01,day,K02000001,United Kingdom,"2,655",Seven-day average,number
2022-15-01,2022-15-01,day,K02000001,United Kingdom,"2,555",Seven-day average,number
2022-16-01,2022-16-01,day,K02000001,United Kingdom,"2,443",Seven-day average,number
2022-17-01,2022-17-01,day,K02000001,United Kingdom,"2,417",Seven-day average,number
2022-18-01,2022-18-01,day,K02000001,United Kingdom,"2,396",Seven-day average,number
2022-19-01,2022-19-01,day,K02000001,United Kingdom,"2,386",Seven-day average,number
2022-20-01,2022-20-01,day,K02000001,United Kingdom,"2,383",Seven-day average,number
2022-21-01,2022-21-01,day,K02000001,United Kingdom,"2,390",Seven-day average,number
2022-22-01,2022-22-01,day,K02000001,United Kingdom,"2,397",Seven-day average,number
2022-23-01,2022-23-01,day,K02000001,United Kingdom,"2,400",Seven-day average,number
2022-24-01,2022-24-01,day,K02000001,United Kingdom,"2,398",Seven-day average,number
2022-25-01,2022-25-01,day,K02000001,United Kingdom,"2,398",Seven-day average,number
2022-26-01,2022-26-01,day,K02000001,United Kingdom,"2,400",Seven-day average,number
2022-27-01,2022-27-01,day,K02000001,United Kingdom,"2,400",Seven-day average,number
2022-28-01,2022-28-01,day,K02000001,United Kingdom,"2,396",Seven-day average,number
2022-29-01,2022-29-01,day,K02000001,United Kingdom,"2,381",Seven-day average,number
2022-30-01,2022-30-01,day,K02000001,United Kingdom,"2,378",Seven-day average,number
2022-31-01,2022-31-01,day,K02000001,United Kingdom,"2,382",Seven-day average,number
2022-01-02,2022-01-02,day,K02000001,United Kingdom,"2,438",Seven-day average,number
2022-02-02,2022-02-02,day,K02000001,United Kingdom,"2,508",Seven-day average,number
2022-03-02,2022-03-02,day,K02000001,United Kingdom,"2,570",Seven-day average,number
2022-04-02,2022-04-02,day,K02000001,United Kingdom,"2,637",Seven-day average,number
2022-05-02,2022-05-02,day,K02000001,United Kingdom,"2,709",Seven-day average,number
2022-06-02,2022-06-02,day,K02000001,United Kingdom,"2,786",Seven-day average,number
2022-07-02,2022-07-02,day,K02000001,United Kingdom,"2,873",Seven-day average,number
2022-08-02,2022-08-02,day,K02000001,United Kingdom,"2,902",Seven-day average,number
2022-09-02,2022-09-02,day,K02000001,United Kingdom,"2,915",Seven-day average,number
2022-10-02,2022-10-02,day,K02000001,United Kingdom,"2,983",Seven-day average,number
2022-11-02,2022-11-02,day,K02000001,United Kingdom,"3,090",Seven-day average,number
2022-12-02,2022-12-02,day,K02000001,United Kingdom,"3,210",Seven-day average,number
2022-13-02,2022-13-02,day,K02000001,United Kingdom,"3,257",Seven-day average,number
2022-14-02,2022-14-02,day,K02000001,United Kingdom,"3,312",Seven-day average,number
